"CHROM","BIN_START","TajD_Europe","pi_Europe"
"NC_058192.1",9410001,NA,0.000207415
"NC_058192.1",9420000,-0.507089,NA
"NC_058192.1",9420001,NA,0.000242035
"NC_058192.1",9430000,-0.838162,NA
"NC_058192.1",9430001,NA,0.00027752
"NC_058192.1",9440000,-0.912875,NA
"NC_058192.1",9440001,NA,0.000580769
"NC_058192.1",9450000,0.0649629,NA
"NC_058192.1",9450001,NA,0.000841665
"NC_058192.1",9460000,-0.142229,NA
"NC_058192.1",9460001,NA,0.00249356
"NC_058192.1",9470000,0.698814,NA
"NC_058192.1",9470001,NA,0.00216143
"NC_058192.1",9480000,0.249249,NA
"NC_058192.1",9480001,NA,0.00126708
"NC_058192.1",9490000,1.44527,NA
"NC_058192.1",9490001,NA,0.00307579
"NC_058192.1",9500000,1.84294,NA
"NC_058192.1",9500001,NA,0.00251116
"NC_058192.1",9510000,0.900504,NA
"NC_058192.1",9510001,NA,0.00157124
"NC_058192.1",9520000,0.165445,NA
"NC_058192.1",9520001,NA,0.00232739
"NC_058192.1",9530000,-0.0538125,NA
"NC_058192.1",9530001,NA,0.0012521
"NC_058192.1",9540000,-0.236177,NA
"NC_058192.1",9540001,NA,0.00173669
"NC_058192.1",9550000,-0.391598,NA
"NC_058192.1",9550001,NA,0.000470621
"NC_058192.1",9560000,0.277893,NA
"NC_058192.1",9560001,NA,7.64157e-05
"NC_058192.1",9570000,-0.118599,NA
"NC_058192.1",9570001,NA,1.54652e-05
"NC_058192.1",9580000,-0.8841,NA
"NC_058192.1",9580001,NA,4.07531e-06
"NC_058192.1",9590000,NA,NA
"NC_058192.1",9600000,1.07721,NA
"NC_058192.1",9600001,NA,2.82923e-05
"NC_058192.1",9610000,0.83227,NA
"NC_058192.1",9610001,NA,0.000114717
"NC_058192.1",9620000,-0.99752,NA
"NC_058192.1",9620001,NA,3.30476e-05
"NC_058192.1",9630000,NA,NA
"NC_058192.1",9640000,-0.547099,NA
"NC_058192.1",9640001,NA,0.000122841
"NC_058192.1",9650000,0.062792,NA
"NC_058192.1",9650001,NA,6.8943e-05
"NC_058192.1",9660000,-0.0650329,NA
"NC_058192.1",9660001,NA,4.33415e-05
"NC_058192.1",9670000,NA,NA
"NC_058192.1",9680000,-1.31007,NA
"NC_058192.1",9680001,NA,1.41856e-05
"NC_058192.1",9690000,NA,NA
"NC_058192.1",9690001,NA,6.23057e-05
"NC_058192.1",9700000,-0.406556,NA
"NC_058192.1",9700001,NA,5.95896e-05
"NC_058192.1",9710000,-0.8841,NA
"NC_058192.1",9710001,NA,3.10093e-05
"NC_058192.1",9720000,0.836383,NA
"NC_058192.1",9720001,NA,0.000111321
"NC_058192.1",9730000,-0.89107,NA
"NC_058192.1",9730001,NA,4.17978e-06
"NC_058192.1",9740000,-0.324257,NA
"NC_058192.1",9740001,NA,0.000131078
"NC_058192.1",9750000,-0.575817,NA
"NC_058192.1",9750001,NA,0.00192793
"NC_058192.1",9760000,NA,NA
"NC_058192.1",9760001,NA,3.03826e-05
"NC_058192.1",9770000,-1.10043,NA
"NC_058192.1",9770001,NA,0.000717926
"NC_058192.1",9780000,-0.527436,NA
"NC_058192.1",9780001,NA,0.000758833
"NC_058192.1",9790000,-1.05512,NA
"NC_058192.1",9790001,NA,0.000478569
"NC_058192.1",9800000,-0.64885,NA
"NC_058192.1",9800001,NA,0.000554874
"NC_058192.1",9810000,-0.0276208,NA
"NC_058192.1",9810001,NA,0.00104084
"NC_058192.1",9820000,-0.510669,NA
"NC_058192.1",9820001,NA,0.00027031
"NC_058192.1",9830000,-0.11591,NA
"NC_058192.1",9830001,NA,0.000670753
"NC_058192.1",9840000,0.134958,NA
"NC_058192.1",9840001,NA,0.000429888
"NC_058192.1",9850000,-0.7631,NA
"NC_058192.1",9850001,NA,6.34802e-06
"NC_058192.1",9860000,-0.369912,NA
"NC_058192.1",9860001,NA,0.00139841
"NC_058192.1",9870000,-0.484206,NA
"NC_058192.1",9870001,NA,0.000283865
"NC_058192.1",9880000,-0.114394,NA
"NC_058192.1",9880001,NA,0.000223917
"NC_058192.1",9890000,-0.361784,NA
"NC_058192.1",9890001,NA,8.14839e-05
"NC_058192.1",9900000,-0.164965,NA
"NC_058192.1",9900001,NA,0.00232078
"NC_058192.1",9910000,0.750731,NA
"NC_058192.1",9910001,NA,0.000323909
"NC_058192.1",9920000,0.808443,NA
"NC_058192.1",9920001,NA,0.00234194
"NC_058192.1",9930000,-0.213398,NA
"NC_058192.1",9930001,NA,0.000804427
"NC_058192.1",9940000,-0.0663666,NA
"NC_058192.1",9940001,NA,0.00011386
"NC_058192.1",9950000,NA,NA
"NC_058192.1",9960000,NA,NA
"NC_058192.1",9970000,0.0228501,NA
"NC_058192.1",9970001,NA,0.000249736
"NC_058192.1",9980000,-1.00186,NA
"NC_058192.1",9980001,NA,0.000369696
"NC_058192.1",9990000,-0.734824,NA
"NC_058192.1",9990001,NA,0.00152186
"NC_058192.1",10000000,0.0917158,NA
"NC_058192.1",10000001,NA,0.00257044
"NC_058192.1",10010000,0.166272,NA
"NC_058192.1",10010001,NA,0.00443485
"NC_058192.1",10020000,-0.672856,NA
"NC_058192.1",10020001,NA,0.000966283
"NC_058192.1",10030000,-0.173767,NA
"NC_058192.1",10030001,NA,0.00204046
"NC_058192.1",10040000,-0.56912,NA
"NC_058192.1",10040001,NA,0.000840542
"NC_058192.1",10050000,0.648895,NA
"NC_058192.1",10050001,NA,0.000382348
"NC_058192.1",10060000,-0.768016,NA
"NC_058192.1",10060001,NA,0.000243844
"NC_058192.1",10070000,-1.02876,NA
"NC_058192.1",10070001,NA,2.06378e-06
"NC_058192.1",10080000,NA,NA
"NC_058192.1",10090000,NA,NA
"NC_058192.1",10100000,NA,NA
"NC_058192.1",10110000,0.402414,NA
"NC_058192.1",10110001,NA,0.000397286
"NC_058192.1",10120000,0.580102,NA
"NC_058192.1",10120001,NA,0.000779589
"NC_058192.1",10130000,-0.591391,NA
"NC_058192.1",10130001,NA,0.00164975
"NC_058192.1",10140000,-0.320428,NA
"NC_058192.1",10140001,NA,0.00153957
"NC_058192.1",10150000,-0.023955,NA
"NC_058192.1",10150001,NA,0.00120837
"NC_058192.1",10160000,0.262642,NA
"NC_058192.1",10160001,NA,0.00175291
"NC_058192.1",10170000,-0.690434,NA
"NC_058192.1",10170001,NA,0.00147286
"NC_058192.1",10180000,-0.416488,NA
"NC_058192.1",10180001,NA,0.0020085
"NC_058192.1",10190000,-0.245107,NA
"NC_058192.1",10190001,NA,0.00129973
"NC_058192.1",10200000,-0.316913,NA
"NC_058192.1",10200001,NA,0.00106759
"NC_058192.1",10210000,-0.518163,NA
"NC_058192.1",10210001,NA,0.000768259
"NC_058192.1",10220000,-0.833439,NA
"NC_058192.1",10220001,NA,0.000359931
"NC_058192.1",10230000,-0.32822,NA
"NC_058192.1",10230001,NA,0.00118172
"NC_058192.1",10240000,-0.349723,NA
"NC_058192.1",10240001,NA,0.00224978
"NC_058192.1",10250000,0.364881,NA
"NC_058192.1",10250001,NA,0.00410576
"NC_058192.1",10260000,0.554836,NA
"NC_058192.1",10260001,NA,0.00322052
"NC_058192.1",10270000,-0.507842,NA
"NC_058192.1",10270001,NA,0.00224478
"NC_058192.1",10280000,0.649297,NA
"NC_058192.1",10280001,NA,0.00300674
"NC_058192.1",10290000,-0.590605,NA
"NC_058192.1",10290001,NA,0.00145676
"NC_058192.1",10300000,-0.0437471,NA
"NC_058192.1",10300001,NA,0.00390499
"NC_058192.1",10310000,-0.363517,NA
"NC_058192.1",10310001,NA,0.00173987
"NC_058192.1",10320000,0.404456,NA
"NC_058192.1",10320001,NA,0.00143067
"NC_058192.1",10330000,-0.111967,NA
"NC_058192.1",10330001,NA,0.000959699
"NC_058192.1",10340000,-0.166246,NA
"NC_058192.1",10340001,NA,0.00343291
"NC_058192.1",10350000,-0.343379,NA
"NC_058192.1",10350001,NA,0.00216994
"NC_058192.1",10360000,-0.14733,NA
"NC_058192.1",10360001,NA,0.00253843
"NC_058192.1",10370000,-0.397021,NA
"NC_058192.1",10370001,NA,0.00162528
"NC_058192.1",10380000,-0.824045,NA
"NC_058192.1",10380001,NA,0.000130142
"NC_058192.1",10390000,0.315866,NA
"NC_058192.1",10390001,NA,0.000366448
"NC_058192.1",10400000,-0.726027,NA
"NC_058192.1",10400001,NA,0.00124686
"NC_058192.1",10410000,-0.657142,NA
"NC_058192.1",10410001,NA,0.00241034
"NC_058192.1",10420000,-0.660628,NA
"NC_058192.1",10420001,NA,0.00203945
"NC_058192.1",10430000,-0.606431,NA
"NC_058192.1",10430001,NA,0.000872553
"NC_058192.1",10440000,-0.600868,NA
"NC_058192.1",10440001,NA,0.000400266
"NC_058192.1",10450000,0.378935,NA
"NC_058192.1",10450001,NA,0.000463397
"NC_058192.1",10460000,-1.26086,NA
"NC_058192.1",10460001,NA,3.52168e-05
"NC_058192.1",10470000,0.31036,NA
"NC_058192.1",10470001,NA,3.91863e-05
"NC_058192.1",10480000,-1.0484,NA
"NC_058192.1",10480001,NA,0.000215622
"NC_058192.1",10490000,-0.469677,NA
"NC_058192.1",10490001,NA,0.000700542
"NC_058192.1",10500000,-0.556093,NA
"NC_058192.1",10500001,NA,0.00181256
"NC_058192.1",10510000,-0.155125,NA
"NC_058192.1",10510001,NA,0.00146469
"NC_058192.1",10520000,-0.288937,NA
"NC_058192.1",10520001,NA,0.000287635
"NC_058192.1",10530000,0.0698522,NA
"NC_058192.1",10530001,NA,0.00025986
"NC_058192.1",10540000,0.186689,NA
"NC_058192.1",10540001,NA,3.59995e-05
"NC_058192.1",10550000,-0.571517,NA
"NC_058192.1",10550001,NA,0.000325074
"NC_058192.1",10560000,-0.00986144,NA
"NC_058192.1",10560001,NA,0.00195797
"NC_058192.1",10570000,-0.933772,NA
"NC_058192.1",10570001,NA,9.4082e-05
"NC_058192.1",10580000,-0.449498,NA
"NC_058192.1",10580001,NA,0.000100327
"NC_058192.1",10590000,-0.778442,NA
"NC_058192.1",10590001,NA,0.000111226
"NC_058192.1",10600000,-0.672418,NA
"NC_058192.1",10600001,NA,0.000108818
"NC_058192.1",10610000,-0.124037,NA
"NC_058192.1",10610001,NA,0.00042564
"NC_058192.1",10620000,-0.346167,NA
"NC_058192.1",10620001,NA,0.000334648
"NC_058192.1",10630000,-0.308656,NA
"NC_058192.1",10630001,NA,6.79268e-05
"NC_058192.1",10640000,-0.10223,NA
"NC_058192.1",10640001,NA,0.000180122
"NC_058192.1",10650000,0.162078,NA
"NC_058192.1",10650001,NA,0.000306116
"NC_058192.1",10660000,-0.85066,NA
"NC_058192.1",10660001,NA,6.16271e-05
"NC_058192.1",10670000,-0.781307,NA
"NC_058192.1",10670001,NA,0.0014036
"NC_058192.1",10680000,0.358467,NA
"NC_058192.1",10680001,NA,0.00502574
"NC_058192.1",10690000,-0.355275,NA
"NC_058192.1",10690001,NA,0.00110557
"NC_058192.1",10700000,-0.206986,NA
"NC_058192.1",10700001,NA,0.0012758
"NC_058192.1",10710000,NA,NA
"NC_058192.1",10720000,0.134517,NA
"NC_058192.1",10720001,NA,0.000501573
"NC_058192.1",10730000,-1.03351,NA
"NC_058192.1",10730001,NA,0.000257787
"NC_058192.1",10740000,0.159595,NA
"NC_058192.1",10740001,NA,0.0001421
"NC_058192.1",10750000,0.908489,NA
"NC_058192.1",10750001,NA,9.50689e-05
"NC_058192.1",10760000,-0.46993,NA
"NC_058192.1",10760001,NA,0.0007241
"NC_058192.1",10770000,-0.486345,NA
"NC_058192.1",10770001,NA,0.000314386
"NC_058192.1",10780000,0.719753,NA
"NC_058192.1",10780001,NA,0.000123105
"NC_058192.1",10790000,-0.132997,NA
"NC_058192.1",10790001,NA,0.000285357
"NC_058192.1",10800000,-1.03233,NA
"NC_058192.1",10800001,NA,2.11602e-06
"NC_058192.1",10810000,NA,NA
"NC_058192.1",10820000,NA,NA
"NC_058192.1",10830000,-0.785913,NA
"NC_058192.1",10830001,NA,4.31054e-05
"NC_058192.1",10840000,-0.99752,NA
"NC_058192.1",10840001,NA,1.20171e-05
"NC_058192.1",10850000,-0.162155,NA
"NC_058192.1",10850001,NA,2.72479e-05
"NC_058192.1",10860000,-0.30254,NA
"NC_058192.1",10860001,NA,0.000643895
"NC_058192.1",10870000,-0.606076,NA
"NC_058192.1",10870001,NA,0.00114352
"NC_058192.1",10880000,-0.323556,NA
"NC_058192.1",10880001,NA,0.00194795
"NC_058192.1",10890000,0.0256435,NA
"NC_058192.1",10890001,NA,0.00168962
"NC_058192.1",10900000,0.147053,NA
"NC_058192.1",10900001,NA,0.0023909
"NC_058192.1",10910000,-0.46018,NA
"NC_058192.1",10910001,NA,0.00170873
"NC_058192.1",10920000,1.07951,NA
"NC_058192.1",10920001,NA,0.000845067
"NC_058192.1",10930000,0.592499,NA
"NC_058192.1",10930001,NA,0.00117492
"NC_058192.1",10940000,0.566352,NA
"NC_058192.1",10940001,NA,0.000883862
"NC_058192.1",10950000,-0.820507,NA
"NC_058192.1",10950001,NA,0.000288653
"NC_058192.1",10960000,-1.2691,NA
"NC_058192.1",10960001,NA,0.000605568
"NC_058192.1",10970000,-1.478,NA
"NC_058192.1",10970001,NA,0.000137299
"NC_058192.1",10980000,NA,NA
"NC_058192.1",10990000,-0.181524,NA
"NC_058192.1",10990001,NA,8.919e-05
"NC_058192.1",11000000,-1.16703,NA
"NC_058192.1",11000001,NA,1.75296e-05
"NC_058192.1",11010000,-1.025,NA
"NC_058192.1",11010001,NA,2.01154e-06
"NC_058192.1",11020000,-1.20623,NA
"NC_058192.1",11020001,NA,0.000112784
"NC_058192.1",11030000,0.675359,NA
"NC_058192.1",11030001,NA,0.000144455
"NC_058192.1",11040000,0.963217,NA
"NC_058192.1",11040001,NA,6.14441e-05
"NC_058192.1",11050000,0.0417086,NA
"NC_058192.1",11050001,NA,3.3204e-05
"NC_058192.1",11060000,NA,NA
"NC_058192.1",11070000,-0.611857,NA
"NC_058192.1",11070001,NA,0.000131051
"NC_058192.1",11080000,-0.21718,NA
"NC_058192.1",11080001,NA,1.33492e-05
"NC_058192.1",11090000,0.672272,NA
"NC_058192.1",11090001,NA,0.00012684
"NC_058192.1",11100000,-0.217949,NA
"NC_058192.1",11100001,NA,0.000232493
"NC_058192.1",11110000,-0.897715,NA
"NC_058192.1",11110001,NA,4.28426e-06
"NC_058192.1",11120000,-1.11207,NA
"NC_058192.1",11120001,NA,0.000116398
"NC_058192.1",11130000,-0.492905,NA
"NC_058192.1",11130001,NA,0.0006759
"NC_058192.1",11140000,-0.132609,NA
"NC_058192.1",11140001,NA,0.000983638
"NC_058192.1",11150000,0.550101,NA
"NC_058192.1",11150001,NA,0.000761426
"NC_058192.1",11160000,-0.673779,NA
"NC_058192.1",11160001,NA,0.000783714
"NC_058192.1",11170000,-0.336522,NA
"NC_058192.1",11170001,NA,0.000393423
"NC_058192.1",11180000,-0.251971,NA
"NC_058192.1",11180001,NA,0.000834558
"NC_058192.1",11190000,-0.235926,NA
"NC_058192.1",11190001,NA,0.00082315
"NC_058192.1",11200000,-0.306491,NA
"NC_058192.1",11200001,NA,0.00236091
"NC_058192.1",11210000,-0.90793,NA
"NC_058192.1",11210001,NA,7.45121e-05
"NC_058192.1",11220000,0.248726,NA
"NC_058192.1",11220001,NA,1.98279e-05
"NC_058192.1",11230000,NA,NA
"NC_058192.1",11240000,-1.34351,NA
"NC_058192.1",11240001,NA,3.23952e-05
"NC_058192.1",11250000,-0.592207,NA
"NC_058192.1",11250001,NA,7.73266e-06
"NC_058192.1",11260000,-0.988191,NA
"NC_058192.1",11260001,NA,5.86515e-05
"NC_058192.1",11270000,-0.957979,NA
"NC_058192.1",11270001,NA,4.89316e-05
"NC_058192.1",11280000,0.131272,NA
"NC_058192.1",11280001,NA,0.00107063
"NC_058192.1",11290000,-0.5488,NA
"NC_058192.1",11290001,NA,0.000186144
"NC_058192.1",11300000,-0.522156,NA
"NC_058192.1",11300001,NA,2.18921e-05
"NC_058192.1",11310000,-0.81067,NA
"NC_058192.1",11310001,NA,0.000166015
"NC_058192.1",11320000,-0.196972,NA
"NC_058192.1",11320001,NA,2.89455e-05
"NC_058192.1",11330000,0.811216,NA
"NC_058192.1",11330001,NA,0.000225244
"NC_058192.1",11340000,-0.147025,NA
"NC_058192.1",11340001,NA,0.000310459
"NC_058192.1",11350000,-0.883312,NA
"NC_058192.1",11350001,NA,0.000189229
"NC_058192.1",11360000,-1.15166,NA
"NC_058192.1",11360001,NA,3.54255e-05
"NC_058192.1",11370000,0.614885,NA
"NC_058192.1",11370001,NA,0.000979579
"NC_058192.1",11380000,-0.513472,NA
"NC_058192.1",11380001,NA,0.00179614
"NC_058192.1",11390000,-0.256488,NA
"NC_058192.1",11390001,NA,0.00181312
"NC_058192.1",11400000,-0.636534,NA
"NC_058192.1",11400001,NA,0.00291774
"NC_058192.1",11410000,-0.432367,NA
"NC_058192.1",11410001,NA,0.00232287
"NC_058192.1",11420000,0.0163187,NA
"NC_058192.1",11420001,NA,0.00184656
"NC_058192.1",11430000,-0.360723,NA
"NC_058192.1",11430001,NA,0.00115728
"NC_058192.1",11440000,0.0782702,NA
"NC_058192.1",11440001,NA,0.000484774
"NC_058192.1",11450000,-0.254394,NA
"NC_058192.1",11450001,NA,0.000141134
"NC_058192.1",11460000,-0.560923,NA
"NC_058192.1",11460001,NA,0.000168404
"NC_058192.1",11470000,-0.591158,NA
"NC_058192.1",11470001,NA,6.02965e-05
"NC_058192.1",11480000,-0.54213,NA
"NC_058192.1",11480001,NA,0.000188718
"NC_058192.1",11490000,-0.359716,NA
"NC_058192.1",11490001,NA,0.000612812
"NC_058192.1",11500000,-0.735797,NA
"NC_058192.1",11500001,NA,0.000248816
"NC_058192.1",11510000,0.0903329,NA
"NC_058192.1",11510001,NA,0.000353807
"NC_058192.1",11520000,-0.583719,NA
"NC_058192.1",11520001,NA,0.000145257
"NC_058192.1",11530000,NA,NA
"NC_058192.1",11540000,-0.781228,NA
"NC_058192.1",11540001,NA,0.000898094
"NC_058192.1",11550000,-0.0408066,NA
"NC_058192.1",11550001,NA,0.00217048
"NC_058192.1",11560000,-0.198962,NA
"NC_058192.1",11560001,NA,0.00171027
"NC_058192.1",11570000,0.0807846,NA
"NC_058192.1",11570001,NA,0.000519695
"NC_058192.1",11580000,-0.868631,NA
"NC_058192.1",11580001,NA,0.000576313
"NC_058192.1",11590000,0.221803,NA
"NC_058192.1",11590001,NA,0.00215419
"NC_058192.1",11600000,-0.29838,NA
"NC_058192.1",11600001,NA,0.00181444
"NC_058192.1",11610000,-1.12921,NA
"NC_058192.1",11610001,NA,0.000426531
"NC_058192.1",11620000,NA,NA
"NC_058192.1",11630000,-0.362547,NA
"NC_058192.1",11630001,NA,0.000100482
"NC_058192.1",11640000,-1.28263,NA
"NC_058192.1",11640001,NA,6.19144e-06
"NC_058192.1",11650000,-0.831577,NA
"NC_058192.1",11650001,NA,9.11276e-05
"NC_058192.1",11660000,-0.557003,NA
"NC_058192.1",11660001,NA,0.000436493
"NC_058192.1",11670000,-0.718233,NA
"NC_058192.1",11670001,NA,9.48919e-05
"NC_058192.1",11680000,1.08525,NA
"NC_058192.1",11680001,NA,0.000184478
"NC_058192.1",11690000,NA,NA
"NC_058192.1",11700000,-1.025,NA
"NC_058192.1",11700001,NA,2.01154e-06
"NC_058192.1",11710000,-0.817517,NA
"NC_058192.1",11710001,NA,1.59358e-05
"NC_058192.1",11720000,-0.376724,NA
"NC_058192.1",11720001,NA,0.000116471
"NC_058192.1",11730000,-0.968949,NA
"NC_058192.1",11730001,NA,0.000148395
"NC_058192.1",11740000,-0.51893,NA
"NC_058192.1",11740001,NA,0.00023965
"NC_058192.1",11750000,NA,NA
"NC_058192.1",11750001,NA,3.52409e-05
"NC_058192.1",11760000,-1.22952,NA
"NC_058192.1",11760001,NA,2.56811e-05
"NC_058192.1",11770000,-1.11126,NA
"NC_058192.1",11770001,NA,7.30506e-05
"NC_058192.1",11780000,0.475313,NA
"NC_058192.1",11780001,NA,9.72145e-05
"NC_058192.1",11790000,NA,NA
"NC_058192.1",11800000,-1.03233,NA
"NC_058192.1",11800001,NA,2.11602e-06
"NC_058192.1",11810000,-0.813914,NA
"NC_058192.1",11810001,NA,1.58313e-05
"NC_058192.1",11820000,-0.141795,NA
"NC_058192.1",11820001,NA,0.000295947
"NC_058192.1",11830000,1.52898,NA
"NC_058192.1",11830001,NA,0.000252217
"NC_058192.1",11840000,0.593529,NA
"NC_058192.1",11840001,NA,5.42604e-05
"NC_058192.1",11850000,-0.559747,NA
"NC_058192.1",11850001,NA,9.47558e-05
"NC_058192.1",11860000,-0.893478,NA
"NC_058192.1",11860001,NA,0.000182847
"NC_058192.1",11870000,0.0232875,NA
"NC_058192.1",11870001,NA,1.66931e-05
"NC_058192.1",11880000,-1.0411,NA
"NC_058192.1",11880001,NA,0.000452088
"NC_058192.1",11890000,0.0618373,NA
"NC_058192.1",11890001,NA,0.000166765
"NC_058192.1",11900000,NA,NA
"NC_058192.1",11910000,0.25575,NA
"NC_058192.1",11910001,NA,0.000395436
"NC_058192.1",11920000,-0.614493,NA
"NC_058192.1",11920001,NA,0.00015319
"NC_058192.1",11930000,NA,NA
"NC_058192.1",11940000,-0.903202,NA
"NC_058192.1",11940001,NA,0.000105315
"NC_058192.1",11950000,0.731433,NA
"NC_058192.1",11950001,NA,4.90868e-05
"NC_058192.1",11960000,NA,NA
"NC_058192.1",11970000,NA,NA
"NC_058192.1",11980000,-0.752497,NA
"NC_058192.1",11980001,NA,4.33149e-05
"NC_058192.1",11990000,0.658676,NA
"NC_058192.1",11990001,NA,0.000201839
"NC_058192.1",12000000,0.630915,NA
"NC_058192.1",12000001,NA,0.000301173
"NC_058192.1",12010000,0.325678,NA
"NC_058192.1",12010001,NA,0.00327475
"NC_058192.1",12020000,-0.151163,NA
"NC_058192.1",12020001,NA,0.00104608
"NC_058192.1",12030000,-0.794456,NA
"NC_058192.1",12030001,NA,0.000911763
"NC_058192.1",12040000,0.480085,NA
"NC_058192.1",12040001,NA,0.00350825
"NC_058192.1",12050000,0.0770948,NA
"NC_058192.1",12050001,NA,0.00315459
"NC_058192.1",12060000,0.494724,NA
"NC_058192.1",12060001,NA,0.000281818
"NC_058192.1",12070000,-1.08723,NA
"NC_058192.1",12070001,NA,1.95414e-05
"NC_058192.1",12080000,-0.921593,NA
"NC_058192.1",12080001,NA,1.41853e-05
"NC_058192.1",12090000,0.213218,NA
"NC_058192.1",12090001,NA,0.000280959
"NC_058192.1",12100000,-0.324657,NA
"NC_058192.1",12100001,NA,0.00103863
"NC_058192.1",12110000,NA,NA
"NC_058192.1",12120000,-0.138074,NA
"NC_058192.1",12120001,NA,0.00219322
"NC_058192.1",12130000,0.618725,NA
"NC_058192.1",12130001,NA,0.000361969
"NC_058192.1",12140000,0.396714,NA
"NC_058192.1",12140001,NA,0.000147852
"NC_058192.1",12150000,0.18659,NA
"NC_058192.1",12150001,NA,9.73444e-05
"NC_058192.1",12160000,-1.09239,NA
"NC_058192.1",12160001,NA,9.42153e-05
"NC_058192.1",12170000,0.16551,NA
"NC_058192.1",12170001,NA,0.000155891
"NC_058192.1",12180000,-0.731577,NA
"NC_058192.1",12180001,NA,0.000106566
"NC_058192.1",12190000,-1.16784,NA
"NC_058192.1",12190001,NA,2.81628e-05
"NC_058192.1",12200000,-1.15901,NA
"NC_058192.1",12200001,NA,8.52817e-05
"NC_058192.1",12210000,-1.09399,NA
"NC_058192.1",12210001,NA,1.02145e-05
"NC_058192.1",12220000,NA,NA
"NC_058192.1",12230000,0.361232,NA
"NC_058192.1",12230001,NA,5.68214e-05
"NC_058192.1",12240000,0.900579,NA
"NC_058192.1",12240001,NA,0.000148421
"NC_058192.1",12250000,-0.343049,NA
"NC_058192.1",12250001,NA,1.15989e-05
"NC_058192.1",12260000,-0.992622,NA
"NC_058192.1",12260001,NA,1.19127e-05
"NC_058192.1",12270000,-1.32507,NA
"NC_058192.1",12270001,NA,8.70012e-05
"NC_058192.1",12280000,-0.290129,NA
"NC_058192.1",12280001,NA,0.000104843
"NC_058192.1",12290000,-0.0636642,NA
"NC_058192.1",12290001,NA,0.00129191
"NC_058192.1",12300000,NA,NA
"NC_058192.1",12310000,-0.880386,NA
"NC_058192.1",12310001,NA,9.06055e-05
"NC_058192.1",12320000,NA,NA
"NC_058192.1",12330000,NA,NA
"NC_058192.1",12340000,2.85895,NA
"NC_058192.1",12340001,NA,0.000163672
"NC_058192.1",12350000,0.698712,NA
"NC_058192.1",12350001,NA,0.000396373
"NC_058192.1",12360000,-0.0674367,NA
"NC_058192.1",12360001,NA,0.000914362
"NC_058192.1",12370000,-0.690834,NA
"NC_058192.1",12370001,NA,0.000582218
"NC_058192.1",12380000,0.833842,NA
"NC_058192.1",12380001,NA,0.00014523
"NC_058192.1",12390000,-0.280709,NA
"NC_058192.1",12390001,NA,0.000124647
"NC_058192.1",12400000,-0.472676,NA
"NC_058192.1",12400001,NA,5.23264e-05
"NC_058192.1",12410000,-0.165872,NA
"NC_058192.1",12410001,NA,0.000286313
"NC_058192.1",12420000,0.741308,NA
"NC_058192.1",12420001,NA,0.000476924
"NC_058192.1",12430000,-0.825616,NA
"NC_058192.1",12430001,NA,0.000138786
"NC_058192.1",12440000,NA,NA
"NC_058192.1",12450000,NA,NA
"NC_058192.1",12460000,NA,NA
"NC_058192.1",12470000,0.0621717,NA
"NC_058192.1",12470001,NA,0.00135304
"NC_058192.1",12480000,0.0474319,NA
"NC_058192.1",12480001,NA,0.00156832
"NC_058192.1",12490000,-0.017621,NA
"NC_058192.1",12490001,NA,0.00166463
"NC_058192.1",12500000,0.756976,NA
"NC_058192.1",12500001,NA,0.0019053
"NC_058192.1",12510000,0.707913,NA
"NC_058192.1",12510001,NA,0.00136651
"NC_058192.1",12520000,0.0994662,NA
"NC_058192.1",12520001,NA,0.00199834
"NC_058192.1",12530000,-0.354448,NA
"NC_058192.1",12530001,NA,0.000869153
"NC_058192.1",12540000,0.243338,NA
"NC_058192.1",12540001,NA,0.00198429
"NC_058192.1",12550000,-0.624526,NA
"NC_058192.1",12550001,NA,0.00187096
"NC_058192.1",12560000,-0.472676,NA
"NC_058192.1",12560001,NA,8.04396e-05
"NC_058192.1",12570000,0.764105,NA
"NC_058192.1",12570001,NA,0.000724564
"NC_058192.1",12580000,0.137881,NA
"NC_058192.1",12580001,NA,5.62452e-05
"NC_058192.1",12590000,0.163958,NA
"NC_058192.1",12590001,NA,0.00122581
"NC_058192.1",12600000,-0.812804,NA
"NC_058192.1",12600001,NA,0.00134145
"NC_058192.1",12610000,0.14759,NA
"NC_058192.1",12610001,NA,0.00296698
"NC_058192.1",12620000,-1.0381,NA
"NC_058192.1",12620001,NA,0.0010773
"NC_058192.1",12630000,-0.203297,NA
"NC_058192.1",12630001,NA,0.000759524
"NC_058192.1",12640000,-0.816296,NA
"NC_058192.1",12640001,NA,0.000627619
"NC_058192.1",12650000,0.0639357,NA
"NC_058192.1",12650001,NA,0.000448091
"NC_058192.1",12660000,-0.894057,NA
"NC_058192.1",12660001,NA,0.000393535
"NC_058192.1",12670000,-0.720408,NA
"NC_058192.1",12670001,NA,0.00034434
"NC_058192.1",12680000,-1.06139,NA
"NC_058192.1",12680001,NA,0.000366464
"NC_058192.1",12690000,-0.656065,NA
"NC_058192.1",12690001,NA,6.11064e-05
"NC_058192.1",12700000,0.515175,NA
"NC_058192.1",12700001,NA,0.000114929
"NC_058192.1",12710000,0.487074,NA
"NC_058192.1",12710001,NA,0.00151278
"NC_058192.1",12720000,-0.175421,NA
"NC_058192.1",12720001,NA,0.000955903
"NC_058192.1",12730000,0.542537,NA
"NC_058192.1",12730001,NA,0.00067405
"NC_058192.1",12740000,-0.637069,NA
